,average_score,70%,80%,90%,95%,99%
TCGA-13-0893-01,0.480948639606692,-0.0590864792351313,-0.0519819331453593,-0.0373814390814109,-0.0176505888416363,0.0650303680396704
TCGA-13-0894-01,2.09672952568455,-0.0398043512978765,-0.0288034624426007,-0.0106520528119249,0.0142440432041279,0.132276572842214
TCGA-13-0897-01,1.07155925716456,-0.0498056025128575,-0.0432906435074685,-0.0324310875926639,-0.0196927698098681,0.0276410982342346
TCGA-13-0899-01,1.51459891300534,-0.044400083819596,-0.0367370631206878,-0.0221299143701201,-0.000713900110744854,0.0807493453913999
TCGA-13-0903-01,0.592996524547053,-0.0564798792081102,-0.0481885656139488,-0.0323493690001649,-0.0153532094420508,0.0598976678882907
TCGA-13-0904-01,0.485295798679558,-0.0604759441399859,-0.0523627164887481,-0.0381057624493979,-0.0182377877197004,0.120832940559125
TCGA-13-0905-01,1.13127332020285,-0.0443096178146617,-0.0363936814731301,-0.0222214519200345,-0.00355162155214408,0.0914927387823405
TCGA-13-0910-01,5.96284790851486,-0.0273411338220634,-0.0173815327751123,0.00159381582530736,0.0222886643364187,0.12190719079555
TCGA-13-0911-01,2.98829470628024,-0.0425169372268518,-0.0353988602741925,-0.0224070901940783,-0.00517263779283669,0.0735554817646537
TCGA-13-0912-01,1.53966629137464,-0.0410053949732085,-0.0332877697287775,-0.0198205232121318,-0.00240484199559534,0.0769992223750927
TCGA-13-0913-01,0.842052796788977,-0.0629560205361522,-0.0555427187030522,-0.0435944670242397,-0.0274956265025925,0.0483345685026094
TCGA-13-0916-01,0.718711498567281,-0.0534307567864624,-0.045769967058669,-0.0322579258913178,-0.0145614168830444,0.0697541105482885
TCGA-13-0920-01,0.450485115819808,-0.0779003778913631,-0.0710616171252558,-0.0583277588495802,-0.0422542857543795,0.0968694288337897
TCGA-13-0923-01,0.497153248145519,-0.0747454040075998,-0.0682619750171302,-0.0567764482878675,-0.0419798335050157,0.0503305510777081
TCGA-13-0924-01,0.506498385624148,-0.0601598162171035,-0.0537118892569015,-0.0414416380824119,-0.0248877191229604,0.0554269809611825
TCGA-13-1403-01,1.15866054296807,-0.0453176945546176,-0.0368487545290919,-0.0198807723246445,0.000436675858802555,0.0949730773728998
TCGA-13-1404-01,0.405613188504356,-0.0638073402850316,-0.056115661681811,-0.0420153892305346,-0.0231452014200038,0.0687137987171857
TCGA-13-1405-01,1.17526283700443,-0.0482788095421266,-0.0407258030803109,-0.0268937934611809,-0.0114582642207245,0.0636341318735225
TCGA-13-1409-01,0.918895642146853,-0.0516543276085933,-0.0447403228076705,-0.031972680110728,-0.0175666826351429,0.0537737961039627
TCGA-13-1410-01,0.904569341479434,-0.0478480433583578,-0.0401473758777046,-0.0263016364366373,-0.00795799040234804,0.0782965643902241
TCGA-13-1411-01,0.91156408308812,-0.0459369533030058,-0.0367171794510026,-0.0216588376387501,-0.0038660351931563,0.076493722644231
TCGA-13-1412-01,1.1498934875944,-0.0461073831484754,-0.0360216672287418,-0.0186317847459745,-0.00201742604711238,0.0809060214126296
TCGA-13-1477-01,0.021722853967371,-0.0244720649949283,-0.02417982171217,-0.0235192018764791,0.00458297624479555,0.0592327406737052
TCGA-13-1481-01,0.741231188970857,-0.0651718389847692,-0.0576639608954987,-0.0450684412926935,-0.0305103207183714,0.0470738549174308
TCGA-13-1482-01,0.338877543642124,-0.0668743948537221,-0.0596414393235626,-0.04600180795382,-0.0222439935831206,0.0689754760802424
TCGA-13-1483-01,1.01682418406654,-0.06048955248291,-0.0521459416167323,-0.0333311521952759,-0.0142222864101827,0.0763123006952314
TCGA-13-1484-01,1.5178666768115,-0.0445006476735242,-0.0340031681105966,-0.0178843315937208,0.00490300743298707,0.0874730130990556
TCGA-13-1487-01,1.50261493012207,-0.0405498691417463,-0.0325026948328448,-0.016746728112366,0.00235991150895792,0.0751182911720969
TCGA-13-1488-01,0.360362862888645,-0.0683689203647712,-0.0620614312104438,-0.0502846064209398,-0.0327170521513722,0.0825449340279752
TCGA-13-1489-01,0.705031941958781,-0.05017498351799,-0.0415234043362364,-0.0265864304548742,-0.0102439999980122,0.0770401510601819
